thoi_diem,t_unix,nhan,p_tong_w,nhiet_do_c,xung_mhz,quat_rpm,cpu_pct,throttled,p_0v8_aon_w,p_0v8_sw_w,p_1v1_sys_w,p_1v8_sys_w,p_3v3_adc_w,p_3v3_dac_w,p_3v3_sys_w,p_3v7_wl_sw_w,p_ddr_vdd2_w,p_ddr_vddq_w,p_hdmi_w,p_vdd_core_w
2026-09-13T20:33:37.887,1789306417.888,,6.2879,73.2,2400,8027,91.7,0x0,0.00292,0.21997,0.21520,0.33803,0.00281,0.00181,0.17063,0.04339,0.08684,0.00000,0.06800,5.13829
2026-09-13T20:33:38.922,1789306418.922,,5.4674,72.7,2400,8108,91.0,0x0,0.00297,0.32915,0.20552,0.38956,0.00282,0.00282,0.20962,0.18475,0.45013,0.01420,0.06747,3.60837
2026-09-13T20:33:39.956,1789306419.957,,8.6672,74.3,2400,8141,89.7,0x0,0.00297,0.32286,0.20532,0.38103,0.00140,0.00282,0.18039,0.23184,0.47178,0.00000,0.06432,6.80248
2026-09-13T20:33:40.990,1789306420.991,,8.4334,74.3,2400,8130,92.0,0x0,0.00287,0.27095,0.21277,0.36504,0.00281,0.00161,0.18367,0.20266,0.11606,0.00148,0.06360,7.00989
2026-09-13T20:33:42.026,1789306422.027,,6.5927,73.8,2400,8134,91.5,0x0,0.00306,0.22548,0.20854,0.34574,0.00281,0.00282,0.17073,0.09409,0.20781,0.00059,0.06848,5.26258
2026-09-13T20:33:43.058,1789306423.058,,6.3158,73.2,2400,8108,91.9,0x0,0.00292,0.27186,0.20788,0.35285,0.00282,0.00282,0.15115,0.05049,0.15776,0.00178,0.06439,5.04914
2026-09-13T20:33:44.091,1789306424.091,,4.6286,74.9,2400,8127,90.3,0x0,0.00297,0.29030,0.20982,0.35462,0.00241,0.00322,0.16770,0.01443,0.17498,0.00119,0.06508,3.34192
2026-09-13T20:33:45.127,1789306425.127,,6.4424,74.3,2400,8114,90.7,0x0,0.00292,0.31684,0.20532,0.39566,0.00282,0.00161,0.19667,0.23861,0.47112,0.01754,0.06868,4.52466
2026-09-13T20:33:46.162,1789306426.162,,6.4356,74.9,2400,8119,91.8,0x0,0.00302,0.22979,0.20552,0.34940,0.00281,0.00181,0.19972,0.21277,0.09802,0.00179,0.06438,5.06659
2026-09-13T20:33:47.199,1789306427.199,,9.3245,74.3,2400,8103,91.2,0x0,0.00311,0.23602,0.20691,0.36988,0.00141,0.00141,0.18346,0.18072,0.31333,0.00000,0.06437,7.76388
2026-09-13T20:33:48.231,1789306428.231,,6.5746,73.2,2400,8125,89.7,0x0,0.00302,0.26747,0.20753,0.33867,0.00342,0.00282,0.18678,0.06493,0.08684,0.00000,0.06325,5.34991
2026-09-13T20:33:49.266,1789306429.267,,5.5014,74.3,2400,8112,91.4,0x0,0.00302,0.29990,0.21807,0.40250,0.00301,0.00161,0.17068,0.19517,0.43608,0.00000,0.06389,3.70751
2026-09-13T20:33:50.298,1789306430.298,,8.2366,74.3,2400,8112,91.3,0x0,0.00307,0.32824,0.20504,0.36704,0.00302,0.00201,0.20237,0.23126,0.42339,0.00148,0.06533,6.40439
2026-09-13T20:33:51.333,1789306431.334,,4.6122,75.5,2400,9535,91.0,0x0,0.00297,0.31660,0.33787,0.35014,0.00301,0.00282,0.19273,0.19859,0.24103,0.03496,0.06661,2.86483
2026-09-13T20:33:52.362,1789306432.362,,5.2735,74.9,2400,9746,90.9,0x0,0.00292,0.30712,0.20431,0.35827,0.00281,0.00161,0.16396,0.05782,0.37939,0.01007,0.06498,3.72028
2026-09-13T20:33:53.392,1789306433.392,,7.0754,74.9,2400,9752,91.3,0x0,0.00301,0.31704,0.23912,0.37722,0.00141,0.00282,0.23818,0.00000,0.44673,0.01358,0.06542,5.37093
2026-09-13T20:33:54.426,1789306434.427,,7.7052,74.9,2400,9771,92.1,0x0,0.00301,0.35816,0.20664,0.39363,0.00281,0.00161,0.16788,0.17670,0.44766,0.01391,0.06374,5.86942
2026-09-13T20:33:55.458,1789306435.459,,5.0757,76.0,2400,9781,92.1,0x0,0.00302,0.31708,0.20612,0.38341,0.00281,0.00161,0.17087,0.20942,0.32592,0.01300,0.06474,3.37773
2026-09-13T20:33:56.493,1789306436.493,,4.8792,75.5,2400,9781,89.8,0x0,0.00302,0.31528,0.20584,0.39728,0.00301,0.00161,0.17366,0.19522,0.22780,0.00000,0.06438,3.29209
2026-09-13T20:33:57.522,1789306437.523,,6.3648,74.9,2400,9768,91.2,0x0,0.00306,0.33635,0.23158,0.34716,0.00302,0.00282,0.18351,0.05424,0.17681,0.00592,0.06528,4.95506
2026-09-13T20:33:58.562,1789306438.563,,6.1064,74.9,2400,9762,92.1,0x0,0.00287,0.22798,0.27358,0.33206,0.00281,0.00242,0.21565,0.18795,0.08475,0.00059,0.06618,4.70952
2026-09-13T20:33:59.595,1789306439.595,,4.8519,73.8,2400,9756,91.6,0x0,0.00316,0.27862,0.24047,0.40792,0.00362,0.00281,0.16079,0.21692,0.40526,0.01747,0.06673,3.04817
2026-09-13T20:34:00.626,1789306440.627,,8.5563,76.0,2400,9762,91.6,0x0,0.00287,0.23948,0.24019,0.33890,0.00362,0.00282,0.23744,0.20659,0.20612,0.00325,0.06464,7.01038
2026-09-13T20:34:01.663,1789306441.663,,6.2893,74.9,2400,9746,91.4,0x0,0.00297,0.21967,0.22044,0.33449,0.00281,0.00282,0.17035,0.05409,0.08614,0.00000,0.06516,5.13032
2026-09-13T20:34:02.689,1789306442.690,,6.8182,75.5,2400,9746,90.2,0x0,0.00306,0.24748,0.20673,0.37374,0.00221,0.00241,0.17687,0.19118,0.20216,0.00356,0.06661,5.34219
2026-09-13T20:34:03.720,1789306443.721,,9.6053,75.5,2400,9752,91.0,0x0,0.00268,0.34056,0.20646,0.35817,0.00281,0.00181,0.17015,0.20942,0.45286,0.01707,0.06258,7.78077
2026-09-13T20:34:04.754,1789306444.754,,9.6653,74.3,2400,9771,91.1,0x0,0.00292,0.26467,0.27528,0.36280,0.00302,0.00242,0.19595,0.17715,0.44607,0.00977,0.06722,7.85804
2026-09-13T20:34:05.782,1789306445.783,,8.6770,76.0,2400,9752,91.8,0x0,0.00291,0.24259,0.21599,0.35138,0.00141,0.00282,0.18014,0.18054,0.30810,0.00178,0.06436,7.12494
2026-09-13T20:34:06.814,1789306446.815,,5.5024,75.5,2400,9762,92.2,0x0,0.00287,0.32234,0.20444,0.40261,0.00301,0.00181,0.23122,0.09764,0.48636,0.00917,0.06382,3.67712
2026-09-13T20:34:07.846,1789306447.847,,9.0260,76.0,2400,9711,91.4,0x0,0.00301,0.25706,0.20538,0.35994,0.00321,0.00282,0.17351,0.20911,0.24154,0.00976,0.06432,7.49632
2026-09-13T20:34:08.878,1789306448.878,,4.9372,76.0,2400,9677,91.4,0x0,0.00297,0.25975,0.20875,0.41769,0.00301,0.00161,0.22171,0.20235,0.51058,0.00473,0.06461,3.03948
2026-09-13T20:34:09.911,1789306449.911,,3.6577,75.5,2400,9730,89.9,0x0,0.00297,0.27459,0.20424,0.38487,0.00281,0.00242,0.17059,0.21697,0.09251,0.00623,0.06890,2.23057
2026-09-13T20:34:10.950,1789306450.951,,7.1530,77.1,2400,9711,90.2,0x0,0.00302,0.30337,0.20840,0.38778,0.00282,0.00161,0.18673,0.20607,0.44566,0.02356,0.06407,5.31991
2026-09-13T20:34:11.987,1789306451.988,,9.5638,76.5,2400,9683,91.1,0x0,0.00297,0.24148,0.20463,0.39663,0.00262,0.00242,0.16737,0.17732,0.46422,0.01839,0.06254,7.82321
2026-09-13T20:34:13.017,1789306453.018,,4.1640,76.0,2400,9702,92.5,0x0,0.00297,0.31412,0.21069,0.34221,0.00301,0.00181,0.17068,0.00000,0.09743,0.01653,0.06765,2.93692
2026-09-13T20:34:14.046,1789306454.046,,4.6652,76.0,2400,9718,89.9,0x0,0.00301,0.31616,0.20639,0.41314,0.00301,0.00241,0.16713,0.02525,0.38766,0.01360,0.06557,3.06184
2026-09-13T20:34:15.078,1789306455.079,,8.4656,76.0,2400,9693,88.7,0x0,0.00306,0.24649,0.20552,0.34576,0.00242,0.00181,0.16392,0.23138,0.16532,0.00148,0.06436,7.03404
2026-09-13T20:34:16.110,1789306456.111,,6.6584,76.5,2400,9693,91.4,0x0,0.00311,0.38984,0.20957,0.36368,0.00141,0.00141,0.18367,0.20286,0.41223,0.00976,0.06265,4.81818
2026-09-13T20:34:17.143,1789306457.144,,6.5013,77.1,2400,9696,92.5,0x0,0.00292,0.22014,0.21219,0.33803,0.00301,0.00282,0.17025,0.20245,0.10458,0.00266,0.06415,5.17812
2026-09-13T20:34:18.172,1789306458.172,,4.4878,77.1,2400,9652,90.6,0x0,0.00306,0.27291,0.20660,0.34047,0.00282,0.00181,0.18631,0.00361,0.25079,0.00000,0.06569,3.15372
2026-09-13T20:34:19.202,1789306459.203,,6.7312,76.5,2400,9640,90.7,0x0,0.00297,0.26436,0.21069,0.36704,0.00281,0.00201,0.15776,0.19522,0.24815,0.00444,0.06620,5.20951
2026-09-13T20:34:20.239,1789306460.239,,6.8379,77.1,2400,9643,92.0,0x0,0.00306,0.23546,0.20545,0.37598,0.00301,0.00242,0.24126,0.21000,0.23987,0.00535,0.06466,5.25140
2026-09-13T20:34:21.270,1789306461.271,,7.1850,76.5,2400,9643,91.0,0x0,0.00306,0.31233,0.20605,0.37413,0.00342,0.00242,0.16746,0.21330,0.29209,0.00948,0.06339,5.53789
2026-09-13T20:34:22.305,1789306462.306,,6.9207,77.7,2400,9637,91.8,0x0,0.00302,0.21801,0.20788,0.40893,0.00281,0.00242,0.17020,0.20911,0.44729,0.00029,0.06469,5.18609
2026-09-13T20:34:23.332,1789306463.333,,4.4225,76.0,2400,9646,91.0,0x0,0.00311,0.29949,0.20840,0.40250,0.00301,0.00242,0.16401,0.00361,0.30907,0.00830,0.06398,2.95462
2026-09-13T20:34:24.359,1789306464.360,,9.3096,76.5,2400,9621,89.9,0x0,0.00297,0.29641,0.20747,0.39775,0.00301,0.00242,0.17087,0.00000,0.31850,0.00888,0.06334,7.83798
2026-09-13T20:34:25.391,1789306465.391,,3.9584,77.7,2400,9557,91.6,0x0,0.00306,0.25670,0.20673,0.34367,0.00141,0.00242,0.18356,0.01085,0.23940,0.00947,0.06186,2.63924
2026-09-13T20:34:26.426,1789306466.426,,6.4556,77.7,2400,9587,91.3,0x0,0.00297,0.22834,0.20896,0.38278,0.00282,0.00242,0.31159,0.04694,0.09242,0.00118,0.06384,5.11131
2026-09-13T20:34:27.462,1789306467.462,,6.5302,76.5,2400,9615,90.5,0x0,0.00311,0.21979,0.23581,0.39895,0.00221,0.00242,0.16438,0.20169,0.47547,0.00798,0.06473,4.75366
2026-09-13T20:34:28.494,1789306468.495,,7.5068,76.5,2400,9624,91.7,0x0,0.00291,0.28666,0.32335,0.37671,0.00281,0.00181,0.18626,0.16609,0.12543,0.00505,0.06296,5.96679
2026-09-13T20:34:29.530,1789306469.531,,6.4812,78.2,2400,9590,91.4,0x0,0.00292,0.30393,0.21822,0.36172,0.00301,0.00181,0.18060,0.00000,0.11967,0.00000,0.06355,5.22581
2026-09-13T20:34:30.560,1789306470.561,,5.3567,77.7,2400,9603,91.9,0x0,0.00302,0.32922,0.27286,0.38610,0.00282,0.00161,0.17667,0.23493,0.44551,0.03152,0.06697,3.40549
2026-09-13T20:34:31.590,1789306471.591,,5.8839,77.1,2400,9637,90.4,0x0,0.00301,0.28315,0.34036,0.38142,0.00302,0.00282,0.18974,0.20250,0.56529,0.01122,0.06725,3.83412
2026-09-13T20:34:32.626,1789306472.627,,8.1580,77.1,2400,9606,89.6,0x0,0.00311,0.26087,0.20653,0.37681,0.00141,0.00282,0.19016,0.02901,0.27934,0.01215,0.06476,6.73104
2026-09-13T20:34:33.666,1789306473.666,,8.3263,78.2,2400,9566,92.5,0x0,0.00302,0.25437,0.20927,0.41591,0.00281,0.00161,0.17677,0.00000,0.24087,0.00235,0.06265,6.95671
2026-09-13T20:34:34.697,1789306474.697,,5.4785,78.2,2400,9563,91.3,0x0,0.00306,0.21994,0.20868,0.45370,0.00301,0.00161,0.29240,0.00723,0.09330,0.00000,0.06348,4.13204
2026-09-13T20:34:35.727,1789306475.727,,3.9497,77.1,2400,9587,90.5,0x0,0.00311,0.30068,0.20712,0.38084,0.00141,0.00141,0.18044,0.05059,0.56257,0.01450,0.06487,2.18212
2026-09-13T20:34:36.758,1789306476.759,,8.6913,77.7,2400,9615,89.1,0x0,0.00306,0.22948,0.20854,0.36615,0.00281,0.00161,0.17044,0.10105,0.27669,0.00943,0.06316,7.25884
2026-09-13T20:34:37.795,1789306477.795,,5.8221,77.7,2400,9603,91.4,0x0,0.00297,0.31524,0.20840,0.35462,0.00301,0.00161,0.17025,0.00726,0.14497,0.00148,0.06353,4.54878
2026-09-13T20:34:38.830,1789306478.831,,8.6247,78.2,2400,9603,91.2,0x0,0.00301,0.22434,0.20896,0.36112,0.00302,0.00282,0.20237,0.17009,0.43133,0.00533,0.06320,6.94909
2026-09-13T20:34:39.861,1789306479.861,,9.2353,78.8,2400,9581,91.7,0x0,0.00316,0.32464,0.20781,0.40967,0.00281,0.00181,0.24503,0.20286,0.38546,0.00738,0.06205,7.38257
2026-09-13T20:34:40.891,1789306480.891,,6.4803,78.8,2400,9600,90.6,0x0,0.00306,0.31796,0.20712,0.39540,0.00301,0.00242,0.17087,0.20916,0.45656,0.02342,0.06563,4.62565
2026-09-13T20:34:41.919,1789306481.919,,8.5047,77.7,2400,9596,90.1,0x0,0.00301,0.23304,0.21003,0.41520,0.00301,0.00181,0.16713,0.18474,0.25660,0.01269,0.06116,6.95629
2026-09-13T20:34:42.951,1789306482.951,,5.7617,78.2,2400,9566,89.8,0x0,0.00287,0.27276,0.21377,0.39312,0.00301,0.00141,0.16661,0.00000,0.23948,0.00621,0.06242,4.40003
2026-09-13T20:34:43.980,1789306483.980,,2.8008,73.2,2400,9671,27.1,0x0,0.00311,0.24281,0.20733,0.36172,0.00362,0.00282,0.19595,0.19834,0.22166,0.00828,0.06540,1.28977
2026-09-13T20:34:45.007,1789306485.007,,3.2801,73.2,2400,9668,31.6,0x0,0.00297,0.22823,0.20788,0.34065,0.00301,0.00282,0.16723,0.19561,0.17289,0.00000,0.06341,1.89542
2026-09-13T20:34:46.033,1789306486.033,,2.5940,72.7,2400,9668,24.9,0x0,0.00301,0.23657,0.20875,0.34489,0.00282,0.00181,0.17025,0.10840,0.18514,0.00149,0.06542,1.26550
2026-09-13T20:34:47.059,1789306487.060,,3.1567,71.6,2400,9674,31.1,0x0,0.00311,0.26497,0.20840,0.34221,0.00281,0.00242,0.17647,0.09783,0.11379,0.00000,0.06465,1.88006
2026-09-13T20:34:48.086,1789306488.086,,2.9603,71.6,2400,9683,24.9,0x0,0.00306,0.21841,0.21973,0.33980,0.00281,0.00181,0.17126,0.05063,0.09554,0.00000,0.06535,1.79189
2026-09-13T20:34:49.112,1789306489.112,,2.1686,70.0,2400,9708,13.9,0x0,0.00311,0.21851,0.20691,0.33980,0.00302,0.00242,0.39809,0.06132,0.10441,0.00089,0.06628,0.76385
2026-09-13T20:34:50.147,1789306490.147,,5.9930,73.8,2400,8012,52.3,0x0,0.00302,0.24047,0.20889,0.33539,0.00282,0.00282,0.17087,0.23446,0.12023,0.00000,0.06296,4.61112
2026-09-13T20:34:51.179,1789306491.179,,4.8669,75.5,2400,7784,91.2,0x0,0.00301,0.31562,0.22144,0.37519,0.00281,0.00181,0.17049,0.19899,0.43155,0.00680,0.06505,3.07408
2026-09-13T20:34:52.206,1789306492.206,,5.7110,77.1,2400,9478,90.3,0x0,0.00297,0.27120,0.21162,0.36349,0.00261,0.00241,0.17025,0.25694,0.45686,0.00798,0.06497,3.89969
2026-09-13T20:34:53.239,1789306493.239,,6.3592,76.5,2400,9596,91.9,0x0,0.00302,0.32015,0.20889,0.35276,0.00281,0.00161,0.17203,0.05436,0.37516,0.01361,0.06276,4.79209
2026-09-13T20:34:54.269,1789306494.269,,8.3796,77.1,2400,9603,92.2,0x0,0.00297,0.31815,0.20781,0.38610,0.00282,0.00242,0.17044,0.18076,0.45213,0.01530,0.06438,6.57627
2026-09-13T20:34:55.298,1789306495.298,,6.9711,78.8,2400,9606,91.4,0x0,0.00287,0.28975,0.21076,0.34925,0.00141,0.00141,0.16897,0.21010,0.20822,0.01335,0.06436,5.45062
2026-09-13T20:34:56.334,1789306496.335,,6.3647,78.8,2400,9606,92.5,0x0,0.00297,0.34072,0.20826,0.40793,0.00141,0.00241,0.16447,0.20195,0.49215,0.01811,0.06583,4.45855
2026-09-13T20:34:57.366,1789306497.366,,6.7700,78.8,2400,9609,91.6,0x0,0.00301,0.31475,0.21756,0.33512,0.00302,0.00242,0.17737,0.18054,0.41292,0.01127,0.06370,5.04828
2026-09-13T20:34:58.398,1789306498.399,,9.1474,77.7,2400,9615,90.4,0x0,0.00287,0.26677,0.20753,0.33843,0.00402,0.00241,0.16755,0.17710,0.17964,0.00297,0.06249,7.73565
2026-09-13T20:34:59.434,1789306499.434,,6.4100,78.8,2400,9630,90.8,0x0,0.00297,0.21899,0.20854,0.34398,0.00221,0.00242,0.18310,0.04688,0.12135,0.02002,0.06391,5.19561
2026-09-13T20:35:00.464,1789306500.465,,8.2639,78.8,2400,9637,90.3,0x0,0.00306,0.24103,0.22110,0.37226,0.00281,0.00242,0.16713,0.04333,0.23793,0.00441,0.06161,6.90681
2026-09-13T20:35:01.492,1789306501.492,,4.0994,78.2,2400,9630,92.4,0x0,0.00311,0.23032,0.33390,0.37856,0.00301,0.00241,0.19273,0.18663,0.14473,0.00030,0.06080,2.56284
2026-09-13T20:35:02.519,1789306502.520,,5.3257,78.2,2400,9621,90.2,0x0,0.00287,0.27602,0.23219,0.39601,0.00301,0.00241,0.17390,0.21735,0.28799,0.00562,0.06273,3.66562
2026-09-13T20:35:03.552,1789306503.552,,4.4670,78.8,2400,9640,90.3,0x0,0.00301,0.24315,0.33390,0.35285,0.00302,0.00161,0.19595,0.20286,0.18191,0.00267,0.06313,2.88295
2026-09-13T20:35:04.583,1789306504.583,,4.8134,78.8,2400,9643,91.2,0x0,0.00287,0.22553,0.20788,0.34837,0.00141,0.00242,0.17687,0.05411,0.11243,0.00000,0.06086,3.62062
2026-09-13T20:35:05.614,1789306505.614,,6.6636,78.2,2400,9655,88.6,0x0,0.00306,0.22017,0.21893,0.39262,0.00342,0.00242,0.23684,0.22799,0.44615,0.01784,0.06438,4.82979
2026-09-13T20:35:06.646,1789306506.646,,6.9430,79.3,2400,9658,91.2,0x0,0.00297,0.26567,0.22396,0.39112,0.00141,0.00242,0.18004,0.21330,0.40190,0.00740,0.06505,5.18780
2026-09-13T20:35:07.682,1789306507.682,,6.1538,80.4,2400,9668,91.0,0x0,0.00297,0.31591,0.20833,0.37767,0.00221,0.00242,0.18320,0.18757,0.44521,0.03649,0.06335,4.32847
2026-09-13T20:35:08.712,1789306508.712,,5.1689,78.8,2400,9689,88.9,0x0,0.00306,0.26640,0.20868,0.36526,0.00281,0.00161,0.17346,0.01083,0.32484,0.00415,0.06589,3.74192
2026-09-13T20:35:09.742,1789306509.743,,6.5975,78.8,2400,9680,90.7,0x0,0.00287,0.26521,0.20927,0.39540,0.00301,0.00201,0.18990,0.15546,0.36631,0.00472,0.06203,4.94125
2026-09-13T20:35:10.774,1789306510.774,,8.7141,79.8,2400,9686,90.5,0x0,0.00297,0.27678,0.20733,0.40427,0.00221,0.00241,0.16704,0.20276,0.42891,0.01625,0.06320,6.93995
2026-09-13T20:35:11.810,1789306511.811,,9.3233,79.8,2400,9677,92.7,0x0,0.00301,0.24026,0.20605,0.38831,0.00221,0.00282,0.17395,0.20974,0.34703,0.00942,0.06426,7.67620
2026-09-13T20:35:12.842,1789306512.843,,6.2130,79.3,2400,9686,90.3,0x0,0.00287,0.29770,0.22289,0.37682,0.00301,0.00141,0.16732,0.20581,0.27800,0.00799,0.06298,4.58616
2026-09-13T20:35:13.872,1789306513.873,,4.7520,79.8,2400,9699,89.8,0x0,0.00301,0.24148,0.20760,0.36635,0.00301,0.00181,0.18004,0.18795,0.32935,0.01919,0.06270,3.14955
2026-09-13T20:35:14.915,1789306514.915,,6.0017,79.3,2400,9705,90.9,0x0,0.00306,0.22855,0.20719,0.34193,0.00221,0.00242,0.17035,0.06493,0.17301,0.00206,0.06375,4.74222
2026-09-13T20:35:15.950,1789306515.950,,6.4548,79.8,2400,9705,90.2,0x80000,0.00311,0.32408,0.20196,0.40427,0.00342,0.00241,0.13556,0.28496,0.30693,0.00000,0.06410,4.72404
2026-09-13T20:35:16.987,1789306516.987,,7.2134,79.3,2400,9708,90.8,0x80000,0.00311,0.32906,0.22129,0.39634,0.00141,0.00141,0.19672,0.23161,0.45886,0.01272,0.06328,5.29759
2026-09-13T20:35:18.022,1789306518.022,,5.0048,80.4,2400,9696,91.7,0x80000,0.00292,0.26526,0.20733,0.37778,0.00281,0.00181,0.16364,0.22075,0.12805,0.00268,0.06394,3.56784
2026-09-13T20:35:19.052,1789306519.053,,6.0574,80.4,2400,9689,92.7,0x80000,0.00302,0.31879,0.20996,0.36809,0.00301,0.00181,0.16723,0.19879,0.10543,0.04589,0.06549,4.56992
2026-09-13T20:35:20.090,1789306520.090,,6.9497,81.0,2400,9696,93.0,0x80000,0.00311,0.22085,0.20826,0.40528,0.00281,0.00181,0.17025,0.21277,0.42601,0.00237,0.06234,5.23388
2026-09-13T20:35:21.123,1789306521.123,,4.4250,80.4,2400,9702,91.4,0x80000,0.00306,0.31406,0.20875,0.36635,0.00302,0.00141,0.16369,0.15522,0.40807,0.01951,0.06693,2.71489
2026-09-13T20:35:22.150,1789306522.150,,8.6794,81.0,2400,9708,93.0,0x80000,0.00301,0.25484,0.21170,0.34548,0.00281,0.00161,0.18336,0.25675,0.21922,0.01120,0.06417,7.12523
2026-09-13T20:35:23.182,1789306523.183,,6.2645,80.4,2400,9699,91.5,0x80000,0.00306,0.24248,0.20625,0.39718,0.00301,0.00242,0.17030,0.18035,0.13603,0.00620,0.06200,4.85520
2026-09-13T20:35:24.214,1789306524.215,,8.5736,79.8,2400,9702,91.7,0x80000,0.00301,0.26065,0.21083,0.34037,0.00302,0.00282,0.19312,0.02174,0.27368,0.01157,0.06279,7.18996
2026-09-13T20:35:25.251,1789306525.252,,8.2849,80.4,2400,9724,92.7,0x80000,0.00311,0.27512,0.21628,0.42322,0.00301,0.00322,0.17677,0.18248,0.50958,0.01274,0.06210,6.41722
2026-09-13T20:35:26.282,1789306526.282,,6.4037,81.5,2400,9724,90.5,0x80008,0.00311,0.25114,0.20962,0.32989,0.00221,0.00242,0.17068,0.18771,0.09000,0.00000,0.06308,5.09385
2026-09-13T20:35:27.315,1789306527.315,,5.9234,80.4,2400,9727,91.2,0x80000,0.00307,0.32356,0.21062,0.45153,0.00281,0.00181,0.29124,0.19561,0.54051,0.01542,0.06330,3.82392
2026-09-13T20:35:28.346,1789306528.347,,8.9213,80.4,2400,9733,91.2,0x80000,0.00306,0.25126,0.21034,0.40647,0.00221,0.00242,0.17361,0.22725,0.25434,0.00680,0.06254,7.32100
2026-09-13T20:35:29.382,1789306529.382,,7.4517,80.4,2400,9718,92.0,0x80000,0.00307,0.26467,0.21003,0.33012,0.00302,0.00181,0.26639,0.24271,0.09455,0.00000,0.06242,5.97295
2026-09-13T20:35:30.414,1789306530.415,,9.0804,80.4,2400,9711,90.7,0x80000,0.00302,0.29976,0.20982,0.42217,0.00281,0.00181,0.17989,0.18456,0.45717,0.02060,0.06497,7.23384
2026-09-13T20:35:31.447,1789306531.447,,5.5959,81.0,2400,9715,90.1,0x80000,0.00311,0.26977,0.21141,0.38728,0.00302,0.00141,0.18019,0.21335,0.27053,0.00059,0.06530,3.98993
2026-09-13T20:35:32.474,1789306532.474,,8.2046,79.8,2400,9721,90.0,0x80000,0.00306,0.25686,0.20639,0.38961,0.00281,0.00242,0.18361,0.21330,0.45593,0.02171,0.06202,6.40686
2026-09-13T20:35:33.506,1789306533.507,,6.2658,81.0,2400,9724,89.7,0x80000,0.00316,0.29093,0.23610,0.38652,0.00221,0.00241,0.17692,0.19478,0.44396,0.00593,0.06444,4.45846
2026-09-13T20:35:34.542,1789306534.542,,8.3631,81.5,2400,9721,91.2,0x80000,0.00301,0.31322,0.20719,0.38491,0.00281,0.00181,0.17059,0.05439,0.51537,0.01566,0.06412,6.62999
2026-09-13T20:35:35.571,1789306535.572,,4.4913,80.4,2400,9724,90.1,0x80000,0.00306,0.30159,0.20854,0.42822,0.00281,0.00262,0.28308,0.00000,0.44313,0.02795,0.06479,2.72552
2026-09-13T20:35:36.600,1789306536.601,,9.0542,81.0,2400,9724,90.7,0x80000,0.00301,0.23792,0.33991,0.33962,0.00302,0.00181,0.19989,0.00360,0.13647,0.00266,0.06632,7.71996
2026-09-13T20:35:37.635,1789306537.635,,6.1736,81.0,2400,9733,91.5,0x80000,0.00297,0.30748,0.20969,0.32971,0.00301,0.00181,0.18984,0.19542,0.08911,0.00000,0.06262,4.78189
2026-09-13T20:35:38.671,1789306538.671,,8.7595,82.0,2400,9715,92.8,0x80008,0.00306,0.24370,0.20840,0.35822,0.00301,0.00242,0.16713,0.21643,0.30522,0.00208,0.06274,7.18711
2026-09-13T20:35:39.700,1789306539.701,,4.8518,81.0,2400,9708,90.9,0x80000,0.00311,0.23312,0.22151,0.36286,0.00301,0.00241,0.16746,0.07936,0.32453,0.01593,0.06183,3.37671
2026-09-13T20:35:40.735,1789306540.735,,4.3938,81.5,2400,9715,90.8,0x80000,0.00306,0.25114,0.20612,0.36286,0.00302,0.00241,0.16723,0.05773,0.14194,0.00737,0.06394,3.12700
2026-09-13T20:35:41.762,1789306541.763,,4.2963,81.0,2400,9715,90.5,0x80000,0.00297,0.26299,0.23227,0.36809,0.00301,0.00181,0.15089,0.00000,0.35510,0.01330,0.06388,2.84199
2026-09-13T20:35:42.799,1789306542.799,,5.1262,81.0,2400,9730,90.7,0x80000,0.00301,0.28743,0.20875,0.38226,0.00301,0.00201,0.16784,0.19904,0.30512,0.00883,0.06219,3.49674
2026-09-13T20:35:43.834,1789306543.835,,7.8255,82.6,2400,9727,91.5,0x80008,0.00311,0.29692,0.20854,0.38030,0.00221,0.00242,0.20300,0.18757,0.44484,0.00296,0.06127,6.03233
2026-09-13T20:35:44.866,1789306544.867,,6.7015,79.8,2400,9718,92.4,0x80000,0.00311,0.22678,0.20819,0.33422,0.00301,0.00242,0.16713,0.05773,0.17623,0.00208,0.06361,5.45694
2026-09-13T20:35:45.902,1789306545.903,,8.1435,81.0,2400,9721,91.9,0x80000,0.00302,0.25250,0.20976,0.33689,0.00221,0.00282,0.17020,0.00000,0.08815,0.00000,0.06123,7.01671
2026-09-13T20:35:46.935,1789306546.936,,8.0190,82.0,2400,9721,92.2,0x80008,0.00287,0.26550,0.20545,0.36460,0.00301,0.00201,0.19611,0.00000,0.44325,0.00711,0.06319,6.46587
2026-09-13T20:35:47.964,1789306547.965,,9.0170,81.5,2400,9721,91.2,0x80000,0.00311,0.23025,0.21843,0.41317,0.00282,0.00181,0.15740,0.03255,0.30468,0.01368,0.06425,7.57486
2026-09-13T20:35:48.992,1789306548.993,,5.6426,82.0,2400,9711,93.7,0x80000,0.00301,0.31556,0.20819,0.38591,0.00281,0.00181,0.17702,0.05059,0.28410,0.00942,0.06170,4.14250
2026-09-13T20:35:50.025,1789306550.026,,5.8893,82.0,2400,9711,92.0,0x80000,0.00297,0.28004,0.21013,0.36338,0.00141,0.00242,0.18299,0.20983,0.32345,0.00681,0.06362,4.24222
