thoi_diem,t_unix,nhan,p_tong_w,nhiet_do_c,xung_mhz,cpu_pct,throttled,p_0v8_aon_w,p_0v8_sw_w,p_1v1_sys_w,p_1v8_sys_w,p_3v3_adc_w,p_3v3_dac_w,p_3v3_sys_w,p_3v7_wl_sw_w,p_ddr_vdd2_w,p_ddr_vddq_w,p_hdmi_w,p_vdd_core_w
2026-09-13T13:31:44.962,1789281104.963,,1.5907,66.1,1500,0.0,0x80000,0.00321,0.21549,0.21951,0.31401,0.00261,0.00322,0.21207,0.00362,0.08676,0.00000,0.06973,0.46046
2026-09-13T13:31:45.988,1789281105.989,,1.6102,65.5,1500,0.2,0x80000,0.00312,0.26455,0.20781,0.31766,0.00281,0.00222,0.19639,0.00000,0.08684,0.00000,0.06788,0.46096
2026-09-13T13:31:47.015,1789281107.015,,1.5406,65.0,1500,0.0,0x80000,0.00311,0.22075,0.20934,0.31925,0.00281,0.00282,0.16424,0.00000,0.09033,0.00059,0.06656,0.46080
2026-09-13T13:31:48.041,1789281108.041,,1.7219,65.0,1500,1.5,0x80000,0.00297,0.21879,0.20840,0.32151,0.00241,0.00242,0.16699,0.19464,0.08307,0.00000,0.06654,0.45412
2026-09-13T13:31:49.067,1789281109.068,,1.7463,66.1,1500,0.0,0x80000,0.00302,0.21539,0.20875,0.32099,0.00281,0.00282,0.16396,0.21544,0.08803,0.00000,0.07029,0.45477
2026-09-13T13:31:50.093,1789281110.094,,1.7464,64.5,1500,0.2,0x80000,0.00307,0.21617,0.20896,0.31942,0.00281,0.00282,0.17059,0.20974,0.08835,0.00000,0.07035,0.45412
2026-09-13T13:31:51.120,1789281111.120,,1.7500,63.9,1500,0.0,0x80000,0.00297,0.21547,0.20733,0.32099,0.00282,0.00282,0.18647,0.20571,0.08518,0.00000,0.06596,0.45428
2026-09-13T13:31:52.146,1789281112.146,,1.5785,65.0,1500,0.2,0x80000,0.00301,0.21919,0.20875,0.32274,0.00282,0.00282,0.16746,0.04688,0.08059,0.00030,0.06967,0.45428
2026-09-13T13:31:53.172,1789281113.173,,1.6616,64.5,1500,0.0,0x80000,0.00297,0.22241,0.20719,0.32274,0.00281,0.00242,0.22846,0.05411,0.08803,0.00000,0.06969,0.46080
2026-09-13T13:31:54.198,1789281114.199,,1.5545,65.5,1500,0.2,0x80000,0.00297,0.21705,0.20691,0.31750,0.00282,0.00242,0.19279,0.00000,0.08829,0.00000,0.06962,0.45412
2026-09-13T13:31:55.225,1789281115.225,,1.7793,65.0,1500,0.0,0x80000,0.00302,0.21773,0.21900,0.31576,0.00322,0.00282,0.21856,0.18081,0.09414,0.00000,0.06969,0.45461
2026-09-13T13:31:56.251,1789281116.251,,1.7562,65.0,1500,0.2,0x80000,0.00302,0.22200,0.20733,0.31925,0.00281,0.00282,0.19628,0.19527,0.08495,0.00000,0.06782,0.45461
2026-09-13T13:31:57.277,1789281117.277,,1.7285,65.0,1500,0.0,0x80000,0.00292,0.21703,0.20896,0.31925,0.00282,0.00282,0.16746,0.19113,0.09563,0.00000,0.06658,0.45395
2026-09-13T13:31:58.303,1789281118.304,,1.7173,64.5,1500,2.0,0x80000,0.00297,0.21695,0.20781,0.32274,0.00281,0.00282,0.17682,0.17732,0.08911,0.00000,0.07031,0.44760
2026-09-13T13:31:59.331,1789281119.331,,1.7344,65.0,1500,0.2,0x80000,0.00302,0.21489,0.20781,0.31750,0.00281,0.00282,0.16723,0.21207,0.08996,0.00000,0.06839,0.44792
2026-09-13T13:32:00.357,1789281120.357,,1.5746,63.9,1500,0.0,0x80000,0.00302,0.21803,0.20660,0.32151,0.00281,0.00282,0.17677,0.04703,0.08180,0.00000,0.06660,0.44760
2026-09-13T13:32:01.384,1789281121.385,,1.6344,64.5,1500,0.0,0x80000,0.00297,0.21625,0.20996,0.31576,0.00281,0.00282,0.17677,0.04712,0.07907,0.00000,0.06665,0.51422
2026-09-13T13:32:02.411,1789281122.412,,1.5894,64.5,1500,0.0,0x80000,0.00307,0.21695,0.20639,0.31958,0.00282,0.00282,0.17375,0.05411,0.09275,0.00000,0.06976,0.44744
2026-09-13T13:32:03.439,1789281123.439,,1.5406,65.5,1500,0.2,0x80000,0.00297,0.21773,0.20948,0.31800,0.00282,0.00282,0.17351,0.00724,0.08625,0.00000,0.07220,0.44760
